sale_date,product_id,product_name,product_category,product_subcategory,unit_price,quantity_sold,sale_country,sale_city
1987-07-12,6725694,run,bit,poor,838.17,63,Dominican Republic,Owensberg
1998-11-20,3992091,I,room,couple,782.13,38,Holy See (Vatican City State),North Robertobury
1980-09-14,4268121,between,writer,allow,417.43,34,Tanzania,New Brianview
1997-12-25,1973021,want,ability,sea,805.56,17,Marshall Islands,Dominiquemouth
1991-07-03,36893,activity,then,leader,561.53,52,French Southern Territories,Victoriatown
1981-04-30,4572661,special,need,support,874.11,58,Denmark,Johnsonside
2010-11-07,7133077,leave,field,argue,89.73,12,Korea,New Codymouth
2004-04-19,5896237,like,result,population,150.74,49,Bangladesh,South Carolfurt
1975-06-20,2394770,tax,partner,move,51.24,100,Peru,Evanston
2022-06-05,9722548,large,per,enough,850.75,15,Romania,East Jillianfort
1976-09-28,4477371,daughter,that,ahead,626.19,43,Mauritius,South Shannon
2006-02-23,191252,space,whom,eat,132.77,100,Aruba,Port Benjamin
2017-03-21,2351670,herself,term,whose,541.69,76,Papua New Guinea,South Amber
1980-09-21,8665546,left,responsibility,conference,360.42,88,Brazil,Port Ericfort
1978-09-26,3121457,by,bill,no,79.59,68,Guam,South Nancy
2019-01-28,648233,attorney,quite,soldier,958.33,59,Mozambique,Whitechester
1986-08-21,3471828,here,cover,see,88.48,91,United Kingdom,North Sarah
1992-11-07,1826248,stage,fight,see,634.95,6,Paraguay,South Craig
2013-10-04,6725912,base,never,toward,624.22,71,Nepal,Michaelton
2001-06-11,8917931,suggest,although,consumer,279.04,26,Bangladesh,West Nicholas
1980-01-07,4184808,power,watch,hand,91.71,4,Mauritania,Reynoldschester
2001-08-24,7629293,impact,down,long,795.37,27,Tonga,South Courtney
1988-01-12,4304835,deep,show,of,278.97,57,Korea,Lake Sarah
2006-10-19,9815177,upon,dinner,on,473.94,24,Pitcairn Islands,West Robertchester
1980-03-20,327337,growth,hotel,individual,484.2,62,New Zealand,New Sean
2000-05-15,7748591,respond,daughter,exist,450.31,12,Chile,Lake Jonside
2002-08-27,5478627,necessary,education,exactly,966.39,24,Macao,Mosesside
2013-04-01,3468948,responsibility,south,tell,911.74,36,Swaziland,South Faith
1973-09-13,2706870,all,too,pay,656.6,16,Saint Pierre and Miquelon,Ellisfort
1996-03-31,1184031,amount,front,must,902.72,50,Gambia,South Mary
1983-07-19,7823578,memory,environmental,design,875.8,31,Ireland,West Rhonda
2005-08-05,5682452,size,power,seem,488.57,51,Marshall Islands,Jeffreybury
1983-08-22,7016746,treatment,suddenly,adult,14.83,64,South Africa,Jamieborough
2022-04-28,8452058,rather,commercial,soon,841.62,55,Falkland Islands (Malvinas),New Gailview
1977-11-17,7994285,role,minute,drive,556.52,8,Switzerland,Lake Conniemouth
1988-01-11,3799552,hospital,old,cause,50.1,78,Wallis and Futuna,South Jillianport
1979-09-04,6578690,street,cup,speech,639.39,97,Vanuatu,West Katelyn
1994-09-13,6935384,course,majority,enter,343.74,65,Cambodia,Brittneyton
2023-07-07,2048033,series,scene,opportunity,227.97,91,Grenada,Sarahfort
1973-11-05,2771024,method,society,top,497.07,63,United Arab Emirates,Melanieport
2012-12-28,91158,idea,effect,wrong,885.36,18,Marshall Islands,Matthewview
2011-01-01,9859840,agreement,can,physical,230.07,1,Gibraltar,Lake Lisa
1994-05-29,6770823,rock,little,range,805.24,2,Antarctica (the territory South of 60 deg S),Navarroton
1995-08-05,2836749,head,when,trade,903.41,91,Dominica,Vasquezstad
1973-04-10,8359516,glass,degree,too,471.92,19,Estonia,South Michelle
2003-06-15,9985791,option,great,assume,839.92,8,Malawi,West Alexanderchester
2006-07-27,9224355,ball,crime,charge,599.76,28,Portugal,Villegasbury
1998-10-06,8172877,consumer,group,where,512.18,8,Italy,Rodriguezstad
2014-11-27,2819535,beyond,style,simply,295.34,91,Saint Martin,West James
2021-04-03,8433181,approach,reveal,degree,854.58,15,Maldives,Lake Alyssa
2010-01-25,863696,long,sing,page,628.59,98,Isle of Man,Manuelberg
2007-10-05,9393428,anything,to,certain,729.27,85,British Virgin Islands,East Alexanderhaven
2005-02-06,5589219,benefit,read,concern,941.46,34,Vanuatu,Williambury
1978-09-10,906907,when,radio,leg,874.52,19,Kazakhstan,Coxborough
2001-03-03,3257181,another,hard,offer,684.75,43,Kiribati,Lake Meredithview
1979-02-24,1161990,truth,century,discuss,772.83,92,Cook Islands,Johnsonbury
2011-07-03,5973200,smile,force,argue,535.19,87,Panama,West Kellyport
1986-07-13,6000552,message,your,should,812.6,7,Solomon Islands,Brittanymouth
2014-07-23,8759235,consider,type,nice,347.68,87,Namibia,Reedview
2022-01-23,2734967,hotel,skin,involve,300.33,72,Cocos (Keeling) Islands,Port Whitney
1982-06-15,4316570,side,debate,difference,707.46,94,Zambia,Farmerhaven
2007-11-21,7441941,support,or,receive,437.64,55,San Marino,Lake Teresachester
1999-02-11,8544515,maybe,coach,low,895.74,38,Australia,Lake Christophertown
1993-06-27,6746918,perform,network,choose,959.41,68,Djibouti,Matthewstad
2015-02-14,7008507,task,science,try,156.74,6,France,Andrewberg
2005-04-04,673430,bank,soon,black,228.05,8,Malta,New Tristanhaven
1992-05-07,5057290,keep,old,score,386.13,45,Netherlands,Hamiltonland
1974-04-16,503781,reach,including,company,722.18,18,Cocos (Keeling) Islands,West Andrewmouth
1987-05-17,2582198,citizen,toward,sing,973.88,22,Tunisia,Port Karenshire
2021-07-06,8478250,stage,economy,skin,339.65,4,Seychelles,Rosarioport
2009-08-04,9401038,share,be,dream,108.55,62,Gambia,Wallstown
1982-11-28,3410449,street,back,again,84.82,55,Sudan,Kimberlybury
1972-01-10,746702,anyone,at,special,525.24,59,Albania,Lake Meganfurt
2008-07-30,4226391,director,prevent,others,599.81,89,Zambia,Juliabury
2011-03-23,3618740,oil,fill,practice,669.33,92,Finland,South Angelaland
1973-02-27,9899208,member,prepare,wait,88.37,89,Bulgaria,Caitlinland
1997-01-05,2986107,choose,hold,lot,886.99,75,French Southern Territories,South Terriborough
1991-10-24,9349148,above,open,interest,599.29,69,Benin,Martinezbury
2019-03-14,693091,make,or,past,792.48,72,Bulgaria,East Jaredstad
2019-09-23,1143614,system,environmental,these,137.45,70,French Guiana,East Brandon
1997-05-25,6088375,too,parent,instead,809.43,36,Kiribati,Sharonstad
2015-02-15,9949906,data,long,our,240.65,87,Cape Verde,Christinemouth
1979-05-12,1048299,computer,something,its,424.06,81,Colombia,Hendricksberg
2008-06-19,6649867,raise,find,card,172.3,35,Swaziland,Port Matthewborough
1988-01-12,5472146,lead,gun,yeah,801.52,79,Kenya,Ruizshire
2000-05-02,1774492,change,unit,trial,629.12,81,Congo,Huntport
1972-08-28,5352734,capital,between,who,918.39,64,Brunei Darussalam,Amberstad
2020-12-25,5963370,see,west,inside,452.0,18,Zambia,East Crystalville
1994-05-24,5306459,thank,go,reality,381.08,56,Cape Verde,North Georgeport
2021-10-23,2452548,today,break,much,585.44,65,Norfolk Island,Jamesmouth
1994-03-15,9123805,call,our,and,365.71,40,Ghana,West Yolanda
2002-09-10,9083021,beyond,agree,simply,828.47,38,Slovakia (Slovak Republic),North Christopher
1985-08-20,2184825,current,director,sometimes,162.94,47,Azerbaijan,Rosebury
1988-07-24,5748423,future,truth,push,784.88,85,Haiti,West Nathanielville
1991-06-22,9510084,science,heart,prepare,793.0,78,Haiti,North James
2006-04-05,3139914,return,week,important,861.54,3,Brazil,Summersmouth
1993-10-18,3153557,eight,marriage,early,308.13,67,Cyprus,Port Loriton
1982-07-30,8166505,mission,rich,wide,135.09,96,Iraq,Hensleymouth
1992-12-22,9557102,green,market,direction,362.3,16,Tuvalu,Tanyamouth
1998-03-16,4953905,security,tend,outside,142.92,92,Georgia,South Ralph
1987-07-20,3752393,health,account,growth,895.13,36,North Macedonia,Jacobview
1980-12-25,880062,inside,way,pull,558.98,28,Sao Tome and Principe,Floresfort
2019-12-31,5945043,industry,administration,different,677.28,98,Botswana,Devonton
2012-08-09,7805948,TV,here,field,262.28,5,United States Minor Outlying Islands,Antoniostad
2007-04-18,4461419,loss,show,also,132.77,2,Nigeria,West Kimberlyview
2002-07-03,164785,return,help,resource,234.82,69,Cote d'Ivoire,South Gary
1980-06-24,2493491,along,scientist,science,33.1,65,Algeria,Port Paul
1975-10-09,5467367,hard,check,matter,293.83,49,Monaco,West Tara
2010-10-09,251307,along,red,dark,140.8,24,Mozambique,Lopezchester
1983-09-18,8530378,of,job,idea,789.26,77,Bolivia,South Garrett
2003-02-14,3095656,door,suddenly,card,860.96,97,Afghanistan,Hughestown
1994-08-15,5720175,subject,nation,hour,945.59,41,Namibia,West April
2016-02-03,9754617,building,than,character,211.57,59,Bosnia and Herzegovina,Wyattchester
1981-01-01,9752024,few,score,sort,533.2,50,Italy,Timothyfort
2005-03-29,4988081,have,conference,near,197.29,49,Turks and Caicos Islands,North Brandyview
2013-11-23,7120272,community,painting,century,887.01,11,Mayotte,New Kathleen
2018-05-03,2875322,back,senior,it,553.21,65,Congo,Annafurt
1992-10-08,108744,country,attention,official,972.27,67,Ecuador,Meganbury
1997-04-24,2114943,spring,already,imagine,950.35,46,Papua New Guinea,Webbbury
2000-03-18,7931308,Republican,effort,ever,835.35,1,Falkland Islands (Malvinas),South Michael
1983-10-28,9766777,member,situation,wait,23.58,53,Svalbard & Jan Mayen Islands,Sarahborough
2012-07-13,3663727,discover,still,section,220.31,27,Guam,South Lisa
1996-03-04,6209827,ball,good,thousand,134.2,70,Hong Kong,North Caitlinmouth
2001-06-29,5416788,everyone,three,voice,505.1,70,Wallis and Futuna,Amberchester
1980-07-08,7174365,involve,card,send,726.11,61,Netherlands,Pattonside
1985-10-09,8516576,particularly,choose,figure,380.62,40,Yemen,Lake Brittany
1991-07-03,7432660,any,suddenly,American,762.99,95,Saint Lucia,New Debrabury
1970-10-11,3823155,accept,develop,today,242.92,86,Tuvalu,Amymouth
1999-09-25,1989518,require,seat,red,738.22,87,Kyrgyz Republic,New Aaron
2004-03-05,6289920,adult,region,majority,741.81,45,Vietnam,Jamesbury
1972-06-29,6396913,knowledge,person,support,802.26,71,Saint Vincent and the Grenadines,East Nicholasfurt
1983-11-04,6979131,try,ok,gas,623.99,41,French Polynesia,Cherrychester
2017-02-26,6609429,be,bar,anyone,256.79,18,Zimbabwe,South Christineburgh
2024-02-03,7425545,this,activity,live,83.24,39,Swaziland,North Anthonyborough
2019-05-08,4766725,although,office,leave,229.32,92,Hungary,South Kristenshire
1999-01-15,9368484,break,produce,stand,441.06,35,Saint Vincent and the Grenadines,North Emilyview
1976-11-25,3809490,radio,turn,open,275.08,35,Malta,West Craigstad
1976-10-01,5321924,authority,maintain,partner,117.67,52,Paraguay,Gwendolynstad
1985-01-04,8270386,respond,because,send,633.02,51,Aruba,Kirstenfurt
1986-04-17,5705193,hold,answer,several,329.9,20,Cote d'Ivoire,Lake William
1980-10-29,9325374,health,allow,call,746.36,81,Mongolia,West Leah
1985-08-11,7835675,because,there,group,316.71,54,Guyana,North Jefferyland
1998-12-26,3990232,hard,indicate,west,436.19,55,Solomon Islands,East Laceyshire
1999-12-09,5304013,stock,whose,drug,672.21,78,Mozambique,Johntown
1993-05-02,6151455,born,wife,too,153.69,25,Nepal,Myerschester
2013-05-01,2693931,administration,goal,also,703.47,78,Philippines,Lake Steven
1985-01-08,5262934,analysis,behavior,television,805.08,49,Liechtenstein,Bryanville
1974-06-21,626658,improve,outside,media,261.41,41,Georgia,South Jillstad
1982-08-13,2486592,during,someone,account,763.85,26,Nigeria,Meadowshaven
1988-12-21,3597532,reveal,significant,effect,131.73,21,French Southern Territories,Lake Kimborough
2016-09-01,7288722,up,seat,together,356.1,17,Vanuatu,Chaseland
1972-01-20,4044563,school,suddenly,have,887.47,87,Sri Lanka,Port Willieland
2006-03-18,9362447,trip,white,play,506.64,24,Isle of Man,Christopherchester
1987-12-09,9161048,watch,tend,thing,703.07,19,Estonia,Mccarthychester
1990-10-18,5571132,coach,share,point,857.26,93,Christmas Island,Kellyhaven
2014-08-11,137179,itself,case,themselves,831.36,91,Tokelau,Stephenside
1990-04-29,8108155,fight,tax,now,199.59,58,Togo,West Austin
2013-11-05,9927361,security,accept,weight,875.6,22,Paraguay,Shawbury
1975-07-10,9155303,offer,blood,opportunity,414.02,51,Taiwan,Lake Ericchester
1987-05-27,9606399,last,move,nothing,713.83,10,Liechtenstein,Danielberg
1977-10-26,2427170,no,view,keep,334.12,33,Zambia,Christopherton
2003-02-28,9241194,fine,we,direction,197.24,48,Uruguay,Port Matthew
1975-05-02,5971698,pressure,simply,fish,56.11,13,Mongolia,West Brandon
2013-05-25,4132200,same,that,watch,711.45,99,Syrian Arab Republic,Jacksonshire
1984-10-22,8371278,benefit,price,sign,279.04,32,Tokelau,New Jasonburgh
2023-01-14,4282563,bring,why,country,721.14,51,French Polynesia,Port Franklinmouth
2001-02-15,484193,everything,picture,season,410.8,61,San Marino,Patrickberg
2019-12-02,9353716,teacher,court,door,422.03,96,Canada,Stephanieburgh
2009-11-13,1578335,cut,Republican,these,301.97,17,Botswana,Lake Vincentmouth
2006-10-24,1080393,owner,whether,money,931.75,30,Spain,North Williamtown
1989-02-22,1869869,black,everything,leader,732.72,8,Guatemala,Gonzaleschester
1993-06-11,1570830,cold,against,order,971.97,88,British Virgin Islands,North Stephanie
1980-01-21,706069,expect,financial,style,337.57,15,Azerbaijan,North Kevin
2007-09-22,8911492,according,religious,boy,168.36,84,Iran,Tammychester
2015-04-03,4293557,official,have,address,286.42,45,Eritrea,Austinview
1995-03-06,8649694,everything,part,eight,874.28,87,Lesotho,Larsonport
2000-01-12,9637545,tree,card,turn,857.87,90,Bahrain,Meganview
1978-10-11,2084616,what,huge,table,91.94,48,Belgium,Bethside
2000-12-08,9046099,including,while,would,536.63,33,Mexico,South Matthew
2018-06-10,1112964,two,stand,often,372.68,70,Sudan,Hawkinsstad
1994-03-09,4299532,song,either,financial,638.56,56,Lesotho,Lynnchester
1991-05-28,3574992,rich,mother,various,343.98,47,Greece,Lake Josephstad
1998-02-27,4006115,pressure,against,lawyer,931.25,43,Honduras,Davidfort
1996-12-22,4203549,time,business,share,905.18,33,Croatia,Brandtport
2012-07-14,8724169,consumer,financial,rate,957.75,52,Western Sahara,Michealville
1999-10-11,3378397,child,all,simple,359.62,49,Spain,Port Lonnieland
1978-03-13,7800716,without,likely,bill,916.36,93,Vietnam,Longburgh
1971-10-12,1197005,eye,time,rich,837.88,56,Palestinian Territory,Port Jonathanshire
2009-04-30,7722014,start,Republican,case,759.59,75,Antigua and Barbuda,Gillview
2002-09-20,6239455,in,daughter,themselves,808.68,59,Lithuania,West Breanna
1983-06-20,6876708,almost,beat,into,730.01,62,Portugal,Angelamouth
1978-05-28,6911003,TV,image,cause,472.97,85,Christmas Island,New Juliefort
1987-07-09,6269850,democratic,while,understand,735.75,59,Finland,South Thomas
1985-09-15,8912470,series,inside,alone,666.42,16,Turkey,Vincentberg
1984-03-25,2922045,participant,price,position,57.13,38,Namibia,New Hannahborough
2018-04-28,7236819,break,end,they,751.5,40,Luxembourg,Millerton
1974-12-27,9258066,door,firm,able,854.38,59,North Macedonia,South Kelsey
2011-04-11,9718993,add,any,wind,586.57,67,Saint Kitts and Nevis,Isabellaland
1996-10-26,6150765,wrong,right,shoulder,289.61,47,Jersey,Matthewborough
1988-10-03,2656858,compare,myself,probably,878.21,56,Papua New Guinea,South Dominichaven
1983-09-11,1523996,personal,explain,add,711.13,81,Morocco,Port Scotttown
1978-02-07,7711655,two,left,worry,818.98,17,Guam,Jonathanborough
1993-01-14,922952,take,project,truth,882.72,10,United States Minor Outlying Islands,Ingrammouth
1993-08-07,9096666,rest,win,state,124.49,9,Niue,Lake Ryanfurt
2007-07-16,3427192,last,open,pay,435.15,23,Guatemala,Royfort
1983-01-26,1470677,kid,wish,series,469.55,93,San Marino,Brownshire
1980-04-21,3625111,gun,collection,card,940.08,75,Belarus,Randallstad
1995-12-31,1923374,structure,research,successful,280.11,44,Germany,Rachelview
1993-09-26,7434244,level,even,ability,944.41,63,Sweden,Richardstad
2009-02-21,8986734,box,rate,return,582.24,58,Andorra,Danielleview
2021-07-13,6309823,democratic,with,help,462.73,78,Djibouti,Lake Valerie
1989-11-28,8707317,well,star,agree,572.81,48,Martinique,Port Stephanieburgh
1987-08-19,9654601,thing,find,fly,206.33,48,Venezuela,Stephaniestad
2022-08-10,3568793,study,stock,source,424.2,41,Turks and Caicos Islands,Wardview
1976-07-21,75364,direction,push,check,601.35,64,San Marino,Brownmouth
2018-09-01,5900364,next,house,positive,136.51,88,Bulgaria,Ronaldview
2014-09-01,4288727,lose,suggest,while,659.38,87,Bhutan,Dennisberg
2023-10-16,2708445,unit,call,vote,861.98,72,United Kingdom,New Jeanneburgh
1991-05-23,1227017,technology,Republican,thought,631.38,90,Cape Verde,Castanedabury
1988-07-29,3736173,subject,memory,determine,201.96,94,Belgium,Lake Shawna
1981-06-12,7970179,great,mission,also,367.8,20,Belgium,Ellisfort
2009-08-25,346101,process,check,bad,43.76,54,Timor-Leste,North Jamesstad
2019-11-20,9224816,clear,series,head,708.31,27,Austria,Amymouth
2022-11-01,6577260,end,wait,audience,118.41,49,Cayman Islands,Aguilarmouth
1998-09-08,9168454,building,between,end,483.64,80,Bahamas,Jenniferburgh
2018-09-23,5913918,western,bill,do,351.59,42,Brunei Darussalam,Ruizfurt
2023-07-28,1593195,example,five,could,880.17,93,Kyrgyz Republic,North Aimeehaven
2003-08-10,4123770,nearly,relate,add,950.6,71,Slovenia,New Joshua
1975-05-06,3847683,trouble,firm,now,656.08,84,United States Minor Outlying Islands,Thomasburgh
1981-05-16,3964352,apply,reflect,agent,682.64,87,Afghanistan,East Sarahchester
1990-03-17,6926245,yes,guy,impact,216.04,72,Cocos (Keeling) Islands,Stephensview
1996-03-24,6594950,risk,little,adult,463.66,80,Saint Martin,Castroshire
1988-05-09,4367045,live,buy,green,405.61,9,Guernsey,North Lesliemouth
2001-07-28,3106715,there,interesting,tend,403.84,7,Brazil,Maryhaven
1995-02-17,4932235,face,quality,serve,800.36,28,Vanuatu,Miguelmouth
2012-06-16,6041736,late,several,safe,877.76,16,Mauritius,North Reginamouth
2023-11-11,6967895,including,return,good,677.77,89,Finland,Tammymouth
1995-01-14,1896386,information,center,policy,193.0,89,Guadeloupe,Port Randyburgh
1981-04-19,3942513,policy,address,of,527.06,24,Palau,Lambertshire
2010-01-20,8451261,success,hold,gas,438.68,10,Armenia,Jamesport
2000-04-03,6903405,spend,raise,process,336.45,15,Eritrea,Brentmouth
2010-09-30,9455644,avoid,yeah,attorney,706.18,76,Comoros,Delgadobury
2019-10-26,5404661,cost,him,radio,995.32,79,Lesotho,Hillhaven
1970-11-10,1322248,figure,seven,play,355.2,4,France,Jasonbury
1983-12-20,6817076,popular,scene,special,883.92,6,Bermuda,East Craig
2019-05-29,9874495,sit,security,lawyer,576.12,46,Liechtenstein,North Alicia
2017-03-03,7669362,rise,use,reality,699.7,83,Nigeria,North Jessica
1998-08-18,416459,present,stop,market,947.28,76,Kazakhstan,Danielshire
1992-04-06,9673484,region,happy,surface,975.57,71,Cameroon,Kathleenton
2002-08-24,8610552,money,practice,call,515.08,96,Guinea,West Matthewton
2001-07-19,7926440,issue,interesting,news,445.45,66,Ecuador,North Michael
1974-09-04,4860185,guy,itself,pull,640.22,14,Guyana,South Franciscoborough
2006-02-19,8600980,carry,culture,that,301.21,88,El Salvador,South Gary
1987-04-07,7872803,career,perform,give,359.67,49,Kiribati,Kochview
2007-04-04,3148253,member,decade,result,656.01,2,Saint Helena,South Annatown
